,NOSE_X,NOSE_Y,LEFT_EYE_INNER_X,LEFT_EYE_INNER_Y,LEFT_EYE_X,LEFT_EYE_Y,LEFT_EYE_OUTER_X,LEFT_EYE_OUTER_Y,RIGHT_EYE_INNER_X,RIGHT_EYE_INNER_Y,RIGHT_EYE_X,RIGHT_EYE_Y,RIGHT_EYE_OUTER_X,RIGHT_EYE_OUTER_Y,LEFT_EAR_X,LEFT_EAR_Y,RIGHT_EAR_X,RIGHT_EAR_Y,MOUTH_LEFT_X,MOUTH_LEFT_Y,MOUTH_RIGHT_X,MOUTH_RIGHT_Y,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_PINKY_X,LEFT_PINKY_Y,RIGHT_PINKY_X,RIGHT_PINKY_Y,LEFT_INDEX_X,LEFT_INDEX_Y,RIGHT_INDEX_X,RIGHT_INDEX_Y,LEFT_THUMB_X,LEFT_THUMB_Y,RIGHT_THUMB_X,RIGHT_THUMB_Y,LEFT_HIP_X,LEFT_HIP_Y,RIGHT_HIP_X,RIGHT_HIP_Y,LEFT_KNEE_X,LEFT_KNEE_Y,RIGHT_KNEE_X,RIGHT_KNEE_Y,LEFT_ANKLE_X,LEFT_ANKLE_Y,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,LEFT_HEEL_X,LEFT_HEEL_Y,RIGHT_HEEL_X,RIGHT_HEEL_Y,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,id,vitesse
10,0.4933564662933349,0.2606858611106872,0.4927900433540344,0.2440652847290039,0.4970792233943939,0.2401962280273437,0.5016159415245056,0.2365352064371109,0.4790699481964111,0.25889453291893,0.4743229448795318,0.2646386921405792,0.469688355922699,0.2704241871833801,0.5144420862197876,0.2398518174886703,0.470651239156723,0.2861999273300171,0.5137976408004761,0.2657765746116638,0.4939382970333099,0.2870873510837555,0.6162349581718445,0.3370655477046966,0.4739240705966949,0.3765489459037781,0.6501983404159546,0.4972257018089294,0.4557887613773346,0.5358036160469055,0.6572125554084778,0.6537548303604126,0.4368703961372375,0.6767908930778503,0.664122462272644,0.7042495608329773,0.4237386286258697,0.7213655710220337,0.6502466201782227,0.7092363238334656,0.4362511038780212,0.7256073355674744,0.6422818899154663,0.69271320104599,0.443081796169281,0.7099394202232361,0.5922492742538452,0.6327794194221497,0.5045593976974487,0.6361676454544067,0.590661883354187,0.8782417178153992,0.5049100518226624,0.8875560164451599,0.5888546109199524,1.07552969455719,0.5134555101394653,1.0800954103469849,0.5866410732269287,1.100118637084961,0.5214983224868774,1.1063677072525024,0.589739203453064,1.1474004983901978,0.4994464516639709,1.1590496301651,1,LENT
11,0.4934176802635193,0.2580703198909759,0.4914616048336029,0.2459765523672104,0.4954325556755066,0.2430028170347213,0.4994823038578033,0.2400753498077392,0.4781443476676941,0.2592854499816894,0.472858726978302,0.2655414342880249,0.4678062498569488,0.2720881998538971,0.5101652145385742,0.246163472533226,0.4670582711696625,0.2929922640323639,0.5117806196212769,0.2666570246219635,0.4934304356575012,0.284923642873764,0.6093317270278931,0.3327740728855133,0.4716594219207763,0.3817712962627411,0.6516684293746948,0.4872923195362091,0.4570600986480713,0.5380427837371826,0.6597845554351807,0.6375481486320496,0.4374597668647766,0.675249457359314,0.6672652959823608,0.6817485690116882,0.4244945645332336,0.7196294069290161,0.6512237191200256,0.688533365726471,0.4372088313102722,0.7234437465667725,0.6440736651420593,0.674221932888031,0.4438311159610748,0.7071203589439392,0.5919342041015625,0.6254978179931641,0.5039358139038086,0.6295223236083984,0.5889052152633667,0.8700197339057922,0.504784107208252,0.8811968564987183,0.5884290933609009,1.079577922821045,0.5124025940895081,1.0777583122253418,0.5839110016822815,1.1072368621826172,0.5200090408325195,1.10365629196167,0.5966380834579468,1.1472375392913818,0.505342423915863,1.158571481704712,1,LENT
12,0.5028178095817566,0.2474394142627716,0.5023454427719116,0.2314615547657013,0.5066743493080139,0.2279998511075973,0.5115638971328735,0.2246168553829193,0.4880518317222595,0.2455378472805023,0.4827849864959717,0.2512733042240143,0.4776406288146972,0.2566791772842407,0.5258626937866211,0.2293818444013595,0.4763886034488678,0.2745100855827331,0.5226463675498962,0.2562314569950104,0.5017589330673218,0.2721885144710541,0.6195972561836243,0.3372879326343536,0.4732855260372162,0.3767913281917572,0.6526585817337036,0.4996608197689056,0.4576390385627746,0.5372164845466614,0.6577258706092834,0.6475273966789246,0.4373673498630523,0.6729270219802856,0.6641894578933716,0.6967952847480774,0.4246034622192383,0.7172220349311829,0.6496322154998779,0.7015964984893799,0.4371210038661957,0.7208786010742188,0.6426101922988892,0.6855125427246094,0.4435851573944092,0.7043288350105286,0.5926985740661621,0.6353672742843628,0.5035921335220337,0.6363669633865356,0.5897514224052429,0.8782418966293335,0.5036864876747131,0.8870594501495361,0.5905455350875854,1.083834886550903,0.5105814337730408,1.0833789110183716,0.5878037214279175,1.1105268001556396,0.5180399417877197,1.1097770929336548,0.5925160646438599,1.154512643814087,0.5006953477859497,1.1595276594161987,1,LENT
13,0.5094633102416992,0.2385400980710983,0.5098634958267212,0.2248365581035614,0.5145658850669861,0.2226183265447616,0.5198190212249756,0.2204465270042419,0.4950512945652008,0.2353825867176056,0.4899341166019439,0.2408751994371414,0.4840553700923919,0.2466774731874466,0.5323836207389832,0.2287519574165344,0.481535255908966,0.2656297981739044,0.5278903841972351,0.250980943441391,0.506046712398529,0.263734221458435,0.619807779788971,0.3390108048915863,0.4728392660617828,0.3720421195030212,0.6507575511932373,0.5012970566749573,0.4569901525974273,0.5334709882736206,0.6562936305999756,0.6484224796295166,0.4370187222957611,0.6711024045944214,0.6617498397827148,0.6950957179069519,0.4240500032901764,0.7145749926567078,0.6477128863334656,0.700116753578186,0.4356707632541656,0.7185722589492798,0.6408990025520325,0.6846092343330383,0.442352682352066,0.702644407749176,0.5913704633712769,0.627440333366394,0.5008565783500671,0.629736602306366,0.5898290276527405,0.8698071837425232,0.5030258893966675,0.8766847848892212,0.5885454416275024,1.066608190536499,0.5119621753692627,1.077340602874756,0.5846154689788818,1.0921179056167605,0.5191892385482788,1.1036772727966309,0.5934708714485168,1.1388274431228638,0.5039535760879517,1.1557002067565918,1,LENT
14,0.5018119812011719,0.2533121407032013,0.4999744892120361,0.23891182243824,0.5043246746063232,0.2354692071676254,0.508518397808075,0.2321663200855255,0.4861487746238708,0.2536185383796692,0.4806733131408691,0.2597399652004242,0.4757322371006012,0.2657445967197418,0.520351767539978,0.2370467483997345,0.4757193922996521,0.2833475172519684,0.52211993932724,0.2602560818195343,0.5026894807815552,0.2792802155017853,0.6191512942314148,0.3395749926567077,0.4741121232509613,0.3728919625282287,0.6501978039741516,0.5023675560951233,0.4571936130523681,0.5321347713470459,0.6549517512321472,0.6492615938186646,0.4373050630092621,0.6721363663673401,0.6606907844543457,0.696359395980835,0.4245374798774719,0.716106116771698,0.6469434499740601,0.7010373473167419,0.4366917610168457,0.7198618054389954,0.6401563882827759,0.6852666735649109,0.4430814683437347,0.7037605047225952,0.5903311967849731,0.6303884983062744,0.5006601810455322,0.6299887299537659,0.5899815559387207,0.8745871782302856,0.5028095245361328,0.8841964602470398,0.588363528251648,1.082278847694397,0.5109260082244873,1.080013394355774,0.5846673846244812,1.109721064567566,0.518185019493103,1.1070175170898438,0.5934430360794067,1.153255820274353,0.5002211332321167,1.1595877408981323,1,LENT
15,0.4996026158332824,0.2569949030876159,0.4981351792812347,0.2433568686246872,0.5023800134658813,0.2404928803443908,0.5066562294960022,0.2375834137201309,0.4844543039798736,0.255947858095169,0.4790123999118805,0.2619554996490478,0.4738566875457763,0.2680669724941253,0.5184751749038696,0.2430487126111984,0.4735762476921081,0.2872573435306549,0.5190327763557434,0.2651835680007934,0.4998835623264313,0.2834870219230652,0.6175598502159119,0.3375193774700165,0.4742437303066253,0.3782719075679779,0.6533790230751038,0.4991164803504944,0.4584104120731354,0.5352796912193298,0.6556318998336792,0.6464917063713074,0.437164694070816,0.6741829514503479,0.661130428314209,0.6941537261009216,0.4243327975273132,0.718751847743988,0.6467148065567017,0.6990563869476318,0.4360897541046142,0.722668468952179,0.6398822069168091,0.683282196521759,0.4426051080226898,0.7067720293998718,0.5906845927238464,0.6328849792480469,0.5030288100242615,0.6328991651535034,0.59104323387146,0.878970742225647,0.5028578042984009,0.887316882610321,0.5897296071052551,1.0807654857635498,0.5121622681617737,1.0838567018508911,0.5871192216873169,1.107450008392334,0.5199531316757202,1.1108641624450684,0.5922659635543823,1.1521992683410645,0.500261664390564,1.1634570360183716,1,LENT
16,0.4994412362575531,0.2580475807189941,0.4983073770999908,0.2434954345226287,0.5026257038116455,0.2403613626956939,0.5069237351417542,0.2372496724128723,0.4845030903816223,0.2568322122097015,0.4791474342346191,0.2629302442073822,0.4740777015686035,0.2691326737403869,0.5188063979148865,0.2424880415201187,0.4744935631752014,0.2867624461650848,0.5193852186203003,0.2658639252185821,0.4997540414333343,0.2847559750080108,0.6174106001853943,0.3372120559215545,0.4757894873619079,0.378226101398468,0.6537380814552307,0.4977131485939026,0.4598559439182281,0.5357775092124939,0.6563897132873535,0.6467732191085815,0.4380624890327453,0.6754828095436096,0.662448525428772,0.694186270236969,0.4252130389213562,0.7198495864868164,0.6470649838447571,0.6991955637931824,0.4374226629734039,0.7241860628128052,0.6400604844093323,0.6832935810089111,0.4437322616577148,0.7091503739356995,0.591259777545929,0.6324006915092468,0.505675196647644,0.6332155466079712,0.5916401743888855,0.8841677308082581,0.5027807950973511,0.890244722366333,0.5921234488487244,1.0926538705825806,0.508732259273529,1.0838745832443235,0.5916441679000854,1.1196153163909912,0.5170757174491882,1.1125997304916382,0.5846904516220093,1.1673847436904907,0.4904358386993408,1.1635422706604004,1,LENT
17,0.5055466890335083,0.2519222497940063,0.5038353204727173,0.2366223484277725,0.5082646608352661,0.2328735291957855,0.5126262903213501,0.2295015305280685,0.489619642496109,0.2520579397678375,0.4841368794441223,0.2583546936511993,0.4792238175868988,0.2641593217849731,0.5254601240158081,0.2354703694581985,0.4792272448539734,0.2816564738750458,0.5257697105407715,0.2594433724880218,0.5051186680793762,0.2775585055351257,0.6205078959465027,0.338446706533432,0.4774335920810699,0.3766299486160278,0.654276967048645,0.4997207522392273,0.4605502188205719,0.5341607928276062,0.6563957929611206,0.6498326659202576,0.4390377998352051,0.6718003153800964,0.6621841192245483,0.6980545520782471,0.4275234341621399,0.7162215709686279,0.6468747854232788,0.7022250890731812,0.4388867914676666,0.7203815579414368,0.6399021148681641,0.6858683228492737,0.4447830319404602,0.7046144008636475,0.5925693511962891,0.6382957696914673,0.5058215856552124,0.6364690661430359,0.5924700498580933,0.8880892992019653,0.5032908916473389,0.893164336681366,0.5897219777107239,1.0887417793273926,0.5100113153457642,1.0870957374572754,0.5874555706977844,1.1147236824035645,0.5168527364730835,1.114490985870361,0.5866077542304993,1.1609493494033811,0.5002018809318542,1.1661146879196167,1,LENT
18,0.5173069834709167,0.186527818441391,0.521945059299469,0.1644587367773056,0.528237521648407,0.1612533032894134,0.5345495939254761,0.1581399887800216,0.5060585737228394,0.1744675934314727,0.5007351040840149,0.1782158464193344,0.4955746233463287,0.181731715798378,0.550639271736145,0.1677148044109344,0.4940870702266693,0.1934660971164703,0.5350517630577087,0.2009502947330474,0.5132006406784058,0.2126882672309875,0.6199069023132324,0.289283275604248,0.4757060408592224,0.3150565326213836,0.653319239616394,0.4671827852725982,0.4567650258541107,0.485677033662796,0.6568109393119812,0.6310880780220032,0.4483675360679626,0.6351069808006287,0.6681264638900757,0.6780362725257874,0.4411116242408752,0.6816421747207642,0.6523105502128601,0.6813836693763733,0.4590697288513183,0.6852500438690186,0.6454346776008606,0.6671887636184692,0.4663251340389251,0.669977068901062,0.6021124124526978,0.6078670024871826,0.5029486417770386,0.612665593624115,0.6030411720275879,0.8708263635635376,0.4983797967433929,0.8716641068458557,0.6043131947517395,1.0949751138687134,0.4986339509487152,1.0497896671295166,0.5964668393135071,1.1207337379455566,0.4933077394962311,1.0956709384918213,0.6123146414756775,1.1786320209503174,0.4947008192539215,1.15440571308136,2,LENT
19,0.5128588080406189,0.1901200711727142,0.5161454081535339,0.1680803894996643,0.521766185760498,0.1650033295154571,0.5276756286621094,0.1617182195186615,0.5014077425003052,0.1780674308538437,0.4965046346187591,0.1820152848958969,0.4916791021823883,0.1855764538049698,0.5437023043632507,0.1688313037157058,0.4913045763969421,0.1980844885110855,0.5314837694168091,0.2044730186462402,0.5103498101234436,0.2171496003866195,0.6190944314002991,0.2865308225154876,0.4750517010688782,0.316873699426651,0.6548486351966858,0.4672222733497619,0.4573590159416199,0.4889962077140808,0.655209481716156,0.6317314505577087,0.4473767876625061,0.6401669979095459,0.662971019744873,0.6784552335739136,0.4389488101005554,0.6866796612739563,0.6474425196647644,0.6809912323951721,0.4557146430015564,0.69109046459198,0.641456127166748,0.66665118932724,0.4633185267448425,0.6754636168479919,0.6018562316894531,0.6192335486412048,0.5021871328353882,0.6215941905975342,0.6034228801727295,0.8842957019805908,0.4978466033935547,0.8885831832885742,0.6031801700592041,1.109460949897766,0.4902957379817962,1.0797988176345823,0.5953375697135925,1.1366379261016846,0.4926721155643463,1.1014512777328491,0.6145331263542175,1.1907655000686646,0.4912218451499939,1.1625021696090698,2,LENT
